name,path,size,type
certifi-2022.12.7.dist-info,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages,5079,directory
charset_normalizer,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages,345841,directory
charset_normalizer-3.0.1.dist-info,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages,31722,directory
click,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages,633644,directory
click-8.1.3.dist-info,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages,7304,directory
colorama,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages,110568,directory
colorama-0.4.6.dist-info,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages,20919,directory
flask,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages,640943,directory
Flask-2.2.3.dist-info,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages,8940,directory
idna,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages,463372,directory
idna-3.4.dist-info,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages,12808,directory
importlib_metadata,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages,92108,directory
importlib_metadata-6.0.0.dist-info,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages,18383,directory
itsdangerous,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages,71512,directory
itsdangerous-2.1.2.dist-info,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages,6150,directory
jinja2,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages,908488,directory
Jinja2-3.1.2.dist-info,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages,8852,directory
markupsafe,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages,47680,directory
MarkupSafe-2.1.2.dist-info,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages,6031,directory
pip,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages,7843777,directory
pip-21.1.2.dist-info,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages,63641,directory
pkg_resources,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages,461424,directory
requests,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages,326295,directory
requests-2.28.2.dist-info,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages,17699,directory
setuptools,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages,2013431,directory
setuptools-57.0.0.dist-info,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages,31104,directory
urllib3,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages,687209,directory
urllib3-1.26.14.dist-info,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages,54706,directory
werkzeug,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages,1477525,directory
Werkzeug-2.2.3.dist-info,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages,12875,directory
wheel,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages,96021,directory
wheel-0.36.2.dist-info,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages,6270,directory
zipp,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages,24218,directory
zipp-3.14.0.dist-info,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages,5601,directory
_distutils_hack,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages,3732,directory
__pycache__,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages,4066,directory
distutils-precedence.pth,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages,152,file
pip-21.1.2.virtualenv,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages,0,file
setuptools-57.0.0.virtualenv,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages,0,file
wheel-0.36.2.virtualenv,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages,0,file
_virtualenv.pth,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages,18,file
_virtualenv.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages,5792,file
__pycache__,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\certifi,2607,directory
cacert.pem,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\certifi,275233,file
core.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\certifi,4219,file
py.typed,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\certifi,0,file
__init__.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\certifi,94,file
__main__.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\certifi,243,file
core.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\certifi\__pycache__,1895,file
__init__.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\certifi\__pycache__,288,file
__main__.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\certifi\__pycache__,424,file
INSTALLER,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\certifi-2022.12.7.dist-info,4,file
LICENSE,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\certifi-2022.12.7.dist-info,1052,file
METADATA,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\certifi-2022.12.7.dist-info,2911,file
RECORD,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\certifi-2022.12.7.dist-info,1012,file
top_level.txt,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\certifi-2022.12.7.dist-info,8,file
WHEEL,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\certifi-2022.12.7.dist-info,92,file
assets,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\charset_normalizer,31065,directory
cli,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\charset_normalizer,16723,directory
__pycache__,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\charset_normalizer,72871,directory
api.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\charset_normalizer,19154,file
cd.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\charset_normalizer,12946,file
constant.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\charset_normalizer,19596,file
legacy.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\charset_normalizer,1695,file
md.cp39-win_amd64.pyd,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\charset_normalizer,10752,file
md.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\charset_normalizer,18829,file
md__mypyc.cp39-win_amd64.pyd,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\charset_normalizer,116736,file
models.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\charset_normalizer,11829,file
py.typed,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\charset_normalizer,0,file
utils.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\charset_normalizer,11966,file
version.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\charset_normalizer,85,file
__init__.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\charset_normalizer,1594,file
__pycache__,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\charset_normalizer\assets,9556,directory
__init__.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\charset_normalizer\assets,21509,file
__init__.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\charset_normalizer\assets\__pycache__,9556,file
__pycache__,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\charset_normalizer\cli,6679,directory
normalizer.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\charset_normalizer\cli,10044,file
__init__.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\charset_normalizer\cli,0,file
normalizer.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\charset_normalizer\cli\__pycache__,6489,file
__init__.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\charset_normalizer\cli\__pycache__,190,file
api.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\charset_normalizer\__pycache__,10381,file
cd.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\charset_normalizer\__pycache__,9677,file
constant.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\charset_normalizer\__pycache__,13965,file
legacy.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\charset_normalizer\__pycache__,1426,file
md.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\charset_normalizer\__pycache__,15128,file
models.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\charset_normalizer\__pycache__,11445,file
utils.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\charset_normalizer\__pycache__,9020,file
version.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\charset_normalizer\__pycache__,270,file
__init__.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\charset_normalizer\__pycache__,1559,file
entry_points.txt,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\charset_normalizer-3.0.1.dist-info,76,file
INSTALLER,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\charset_normalizer-3.0.1.dist-info,4,file
LICENSE,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\charset_normalizer-3.0.1.dist-info,1090,file
METADATA,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\charset_normalizer-3.0.1.dist-info,27664,file
RECORD,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\charset_normalizer-3.0.1.dist-info,2769,file
top_level.txt,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\charset_normalizer-3.0.1.dist-info,19,file
WHEEL,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\charset_normalizer-3.0.1.dist-info,100,file
__pycache__,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\click,293099,directory
core.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\click,112782,file
decorators.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\click,16350,file
exceptions.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\click,9167,file
formatting.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\click,9706,file
globals.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\click,1961,file
parser.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\click,19044,file
py.typed,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\click,0,file
shell_completion.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\click,18018,file
termui.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\click,28355,file
testing.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\click,16063,file
types.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\click,35805,file
utils.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\click,18682,file
_compat.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\click,18810,file
_termui_impl.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\click,23451,file
_textwrap.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\click,1353,file
_winconsole.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\click,7860,file
__init__.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\click,3138,file
core.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\click\__pycache__,89659,file
decorators.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\click\__pycache__,15571,file
exceptions.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\click\__pycache__,10132,file
formatting.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\click\__pycache__,9412,file
globals.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\click\__pycache__,2424,file
parser.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\click\__pycache__,13567,file
shell_completion.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\click\__pycache__,16728,file
termui.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\click\__pycache__,25946,file
testing.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\click\__pycache__,15138,file
types.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\click\__pycache__,32955,file
utils.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\click\__pycache__,17574,file
_compat.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\click\__pycache__,16056,file
_termui_impl.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\click\__pycache__,16003,file
_textwrap.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\click\__pycache__,1533,file
_winconsole.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\click\__pycache__,7784,file
__init__.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\click\__pycache__,2617,file
INSTALLER,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\click-8.1.3.dist-info,4,file
LICENSE.rst,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\click-8.1.3.dist-info,1475,file
METADATA,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\click-8.1.3.dist-info,3247,file
RECORD,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\click-8.1.3.dist-info,2480,file
top_level.txt,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\click-8.1.3.dist-info,6,file
WHEEL,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\click-8.1.3.dist-info,92,file
tests,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\colorama,56092,directory
__pycache__,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\colorama,23920,directory
ansi.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\colorama,2522,file
ansitowin32.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\colorama,11128,file
initialise.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\colorama,3325,file
win32.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\colorama,6181,file
winterm.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\colorama,7134,file
__init__.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\colorama,266,file
__pycache__,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\colorama\tests,29105,directory
ansitowin32_test.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\colorama\tests,10678,file
ansi_test.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\colorama\tests,2839,file
initialise_test.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\colorama\tests,6741,file
isatty_test.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\colorama\tests,1866,file
utils.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\colorama\tests,1079,file
winterm_test.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\colorama\tests,3709,file
__init__.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\colorama\tests,75,file
ansitowin32_test.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\colorama\tests\__pycache__,11545,file
ansi_test.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\colorama\tests\__pycache__,2542,file
initialise_test.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\colorama\tests\__pycache__,7074,file
isatty_test.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\colorama\tests\__pycache__,2795,file
utils.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\colorama\tests\__pycache__,1650,file
winterm_test.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\colorama\tests\__pycache__,3317,file
__init__.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\colorama\tests\__pycache__,182,file
ansi.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\colorama\__pycache__,3212,file
ansitowin32.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\colorama\__pycache__,8290,file
initialise.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\colorama\__pycache__,2263,file
win32.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\colorama\__pycache__,4445,file
winterm.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\colorama\__pycache__,5248,file
__init__.cpython-39.pyc,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\colorama\__pycache__,462,file
licenses,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\colorama-0.4.6.dist-info,1491,directory
INSTALLER,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\colorama-0.4.6.dist-info,4,file
METADATA,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\colorama-0.4.6.dist-info,17158,file
RECORD,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\colorama-0.4.6.dist-info,2161,file
WHEEL,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\colorama-0.4.6.dist-info,105,file
LICENSE.txt,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\colorama-0.4.6.dist-info\licenses,1491,file
json,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\flask,62896,directory
__pycache__,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\flask,264139,directory
app.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\flask,99107,file
blueprints.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\flask,27266,file
cli.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\flask,33532,file
config.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\flask,12585,file
ctx.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\flask,14829,file
debughelpers.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\flask,5511,file
globals.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\flask,3187,file
helpers.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\flask,25280,file
logging.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\flask,2293,file
py.typed,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\flask,0,file
scaffold.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\flask,35958,file
sessions.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\flask,15847,file
signals.py,C:\Users\Admin\MyProjectsPython\GB_python\venv\Lib\site-packages\flask,2136,file
